"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GBR","GDP","TOT","MLN_USD","A","1995",1185606.7462,
"GBR","GDP","TOT","MLN_USD","A","1996",1265713.6872,
"GBR","GDP","TOT","MLN_USD","A","1997",1338917.4194,
"GBR","GDP","TOT","MLN_USD","A","1998",1375334.6334,
"GBR","GDP","TOT","MLN_USD","A","1999",1420682.2878,
"GBR","GDP","TOT","MLN_USD","A","2000",1546229.6653,
"GBR","GDP","TOT","MLN_USD","A","2001",1626520.7455,
"GBR","GDP","TOT","MLN_USD","A","2002",1714735.7269,
"GBR","GDP","TOT","MLN_USD","A","2003",1796953.3531,
"GBR","GDP","TOT","MLN_USD","A","2004",1906924.8289,
"GBR","GDP","TOT","MLN_USD","A","2005",1962571.622,
"GBR","GDP","TOT","MLN_USD","A","2006",2102524.0504,
"GBR","GDP","TOT","MLN_USD","A","2007",2171276.2808,
"GBR","GDP","TOT","MLN_USD","A","2008",2251412.184,
"GBR","GDP","TOT","MLN_USD","A","2009",2165308.2947,
"GBR","GDP","TOT","MLN_USD","A","2010",2260384.4099,
"GBR","GDP","TOT","MLN_USD","A","2011",2329213.5968,
"GBR","GDP","TOT","MLN_USD","A","2012",2414959.0653,
"GBR","GDP","TOT","MLN_USD","A","2013",2533408.3138,
"GBR","GDP","TOT","MLN_USD","A","2014",2640578.6279,
"GBR","GDP","TOT","MLN_USD","A","2015",2738206.254,
"GBR","GDP","TOT","MLN_USD","A","2016",2819115.7525,
"GBR","GDP","TOT","MLN_USD","A","2017",2965796.4538,
"GBR","GDP","TOT","MLN_USD","A","2018",3024524.9777,
"GBR","GDP","TOT","USD_CAP","A","1960",2186.298678,
"GBR","GDP","TOT","USD_CAP","A","1961",2248.226997,
"GBR","GDP","TOT","USD_CAP","A","1962",2296.179887,
"GBR","GDP","TOT","USD_CAP","A","1963",2419.069763,
"GBR","GDP","TOT","USD_CAP","A","1964",2563.492244,
"GBR","GDP","TOT","USD_CAP","A","1965",2694.142395,
"GBR","GDP","TOT","USD_CAP","A","1966",2834.567525,
"GBR","GDP","TOT","USD_CAP","A","1967",2976.523362,
"GBR","GDP","TOT","USD_CAP","A","1968",3268.199673,
"GBR","GDP","TOT","USD_CAP","A","1969",3507.172729,
"GBR","GDP","TOT","USD_CAP","A","1970",3555.583223,
"GBR","GDP","TOT","USD_CAP","A","1971",3845.530241,
"GBR","GDP","TOT","USD_CAP","A","1972",4171.741374,
"GBR","GDP","TOT","USD_CAP","A","1973",4676.250945,
"GBR","GDP","TOT","USD_CAP","A","1974",4970.341667,
"GBR","GDP","TOT","USD_CAP","A","1975",5351.35338,
"GBR","GDP","TOT","USD_CAP","A","1976",5811.190408,
"GBR","GDP","TOT","USD_CAP","A","1977",6325.980516,
"GBR","GDP","TOT","USD_CAP","A","1978",7056.951193,
"GBR","GDP","TOT","USD_CAP","A","1979",7919.635593,
"GBR","GDP","TOT","USD_CAP","A","1980",8446.40441,
"GBR","GDP","TOT","USD_CAP","A","1981",9169.777553,
"GBR","GDP","TOT","USD_CAP","A","1982",9943.88246,
"GBR","GDP","TOT","USD_CAP","A","1983",10764.846926,
"GBR","GDP","TOT","USD_CAP","A","1984",11388.27908,
"GBR","GDP","TOT","USD_CAP","A","1985",12209.92619,
"GBR","GDP","TOT","USD_CAP","A","1986",12815.517131,
"GBR","GDP","TOT","USD_CAP","A","1987",13800.042669,
"GBR","GDP","TOT","USD_CAP","A","1988",15078.254425,
"GBR","GDP","TOT","USD_CAP","A","1989",16026.647761,
"GBR","GDP","TOT","USD_CAP","A","1990",16701.142436,
"GBR","GDP","TOT","USD_CAP","A","1991",17018.569114,
"GBR","GDP","TOT","USD_CAP","A","1992",17427.205632,
"GBR","GDP","TOT","USD_CAP","A","1993",18250.027923,
"GBR","GDP","TOT","USD_CAP","A","1994",19313.437243,
"GBR","GDP","TOT","USD_CAP","A","1995",20432.688431,
"GBR","GDP","TOT","USD_CAP","A","1996",21761.118342,
"GBR","GDP","TOT","USD_CAP","A","1997",22960.479806,
"GBR","GDP","TOT","USD_CAP","A","1998",23520.045034,
"GBR","GDP","TOT","USD_CAP","A","1999",24209.022695,
"GBR","GDP","TOT","USD_CAP","A","2000",26258.018295,
"GBR","GDP","TOT","USD_CAP","A","2001",27515.449148,
"GBR","GDP","TOT","USD_CAP","A","2002",28884.137838,
"GBR","GDP","TOT","USD_CAP","A","2003",30131.518238,
"GBR","GDP","TOT","USD_CAP","A","2004",31808.587638,
"GBR","GDP","TOT","USD_CAP","A","2005",32485.915648,
"GBR","GDP","TOT","USD_CAP","A","2006",34565.637798,
"GBR","GDP","TOT","USD_CAP","A","2007",35409.518759,
"GBR","GDP","TOT","USD_CAP","A","2008",36416.475543,
"GBR","GDP","TOT","USD_CAP","A","2009",34777.923494,
"GBR","GDP","TOT","USD_CAP","A","2010",36016.322656,
"GBR","GDP","TOT","USD_CAP","A","2011",36805.144929,
"GBR","GDP","TOT","USD_CAP","A","2012",37908.469748,
"GBR","GDP","TOT","USD_CAP","A","2013",39519.051474,
"GBR","GDP","TOT","USD_CAP","A","2014",40877.728499,
"GBR","GDP","TOT","USD_CAP","A","2015",42055.079927,
"GBR","GDP","TOT","USD_CAP","A","2016",42942.903859,
"GBR","GDP","TOT","USD_CAP","A","2017",44909.092275,
"GBR","GDP","TOT","USD_CAP","A","2018",45504.844246,
"USA","GDP","TOT","MLN_USD","A","1970",1073303,
"USA","GDP","TOT","MLN_USD","A","1971",1164850,
"USA","GDP","TOT","MLN_USD","A","1972",1279110,
"USA","GDP","TOT","MLN_USD","A","1973",1425376,
"USA","GDP","TOT","MLN_USD","A","1974",1545243,
"USA","GDP","TOT","MLN_USD","A","1975",1684904,
"USA","GDP","TOT","MLN_USD","A","1976",1873412,
"USA","GDP","TOT","MLN_USD","A","1977",2081826,
"USA","GDP","TOT","MLN_USD","A","1978",2351599,
"USA","GDP","TOT","MLN_USD","A","1979",2627334,
"USA","GDP","TOT","MLN_USD","A","1980",2857307,
"USA","GDP","TOT","MLN_USD","A","1981",3207042,
"USA","GDP","TOT","MLN_USD","A","1982",3343789,
"USA","GDP","TOT","MLN_USD","A","1983",3634038,
"USA","GDP","TOT","MLN_USD","A","1984",4037613,
"USA","GDP","TOT","MLN_USD","A","1985",4338979,
"USA","GDP","TOT","MLN_USD","A","1986",4579631,
"USA","GDP","TOT","MLN_USD","A","1987",4855215,
"USA","GDP","TOT","MLN_USD","A","1988",5236438,
"USA","GDP","TOT","MLN_USD","A","1989",5641580,
"USA","GDP","TOT","MLN_USD","A","1990",5963144,
"USA","GDP","TOT","MLN_USD","A","1991",6158129,
"USA","GDP","TOT","MLN_USD","A","1992",6520327,
"USA","GDP","TOT","MLN_USD","A","1993",6858559,
"USA","GDP","TOT","MLN_USD","A","1994",7287236,
"USA","GDP","TOT","MLN_USD","A","1995",7639749,
"USA","GDP","TOT","MLN_USD","A","1996",8073122,
"USA","GDP","TOT","MLN_USD","A","1997",8577552,
"USA","GDP","TOT","MLN_USD","A","1998",9062817,
"USA","GDP","TOT","MLN_USD","A","1999",9630663,
"USA","GDP","TOT","MLN_USD","A","2000",10252347,
"USA","GDP","TOT","MLN_USD","A","2001",10581822,
"USA","GDP","TOT","MLN_USD","A","2002",10936418,
"USA","GDP","TOT","MLN_USD","A","2003",11458246,
"USA","GDP","TOT","MLN_USD","A","2004",12213730,
"USA","GDP","TOT","MLN_USD","A","2005",13036637,
"USA","GDP","TOT","MLN_USD","A","2006",13814609,
"USA","GDP","TOT","MLN_USD","A","2007",14451860,
"USA","GDP","TOT","MLN_USD","A","2008",14712845,
"USA","GDP","TOT","MLN_USD","A","2009",14448932,
"USA","GDP","TOT","MLN_USD","A","2010",14992052,
"USA","GDP","TOT","MLN_USD","A","2011",15542582,
"USA","GDP","TOT","MLN_USD","A","2012",16197007,
"USA","GDP","TOT","MLN_USD","A","2013",16784851,
"USA","GDP","TOT","MLN_USD","A","2014",17527258,
"USA","GDP","TOT","MLN_USD","A","2015",18224780,
"USA","GDP","TOT","MLN_USD","A","2016",18715040,
"USA","GDP","TOT","MLN_USD","A","2017",19519424,
"USA","GDP","TOT","MLN_USD","A","2018",20580223,
"USA","GDP","TOT","USD_CAP","A","1970",5233.352349,
"USA","GDP","TOT","USD_CAP","A","1971",5608.545346,
"USA","GDP","TOT","USD_CAP","A","1972",6093.20516,
"USA","GDP","TOT","USD_CAP","A","1973",6725.406839,
"USA","GDP","TOT","USD_CAP","A","1974",7224.204995,
"USA","GDP","TOT","USD_CAP","A","1975",7801.167695,
"USA","GDP","TOT","USD_CAP","A","1976",8590.244216,
"USA","GDP","TOT","USD_CAP","A","1977",9450.431025,
"USA","GDP","TOT","USD_CAP","A","1978",10562.860184,
"USA","GDP","TOT","USD_CAP","A","1979",11671.541407,
"USA","GDP","TOT","USD_CAP","A","1980",12547.12681,
"USA","GDP","TOT","USD_CAP","A","1981",13943.17589,
"USA","GDP","TOT","USD_CAP","A","1982",14399.353194,
"USA","GDP","TOT","USD_CAP","A","1983",15508.007835,
"USA","GDP","TOT","USD_CAP","A","1984",17080.014721,
"USA","GDP","TOT","USD_CAP","A","1985",18192.326398,
"USA","GDP","TOT","USD_CAP","A","1986",19027.646323,
"USA","GDP","TOT","USD_CAP","A","1987",19993.226076,
"USA","GDP","TOT","USD_CAP","A","1988",21367.896156,
"USA","GDP","TOT","USD_CAP","A","1989",22804.674457,
"USA","GDP","TOT","USD_CAP","A","1990",23835.319229,
"USA","GDP","TOT","USD_CAP","A","1991",24289.547588,
"USA","GDP","TOT","USD_CAP","A","1992",25378.624641,
"USA","GDP","TOT","USD_CAP","A","1993",26350.492927,
"USA","GDP","TOT","USD_CAP","A","1994",27660.268357,
"USA","GDP","TOT","USD_CAP","A","1995",28657.512716,
"USA","GDP","TOT","USD_CAP","A","1996",29932.157767,
"USA","GDP","TOT","USD_CAP","A","1997",31424.438925,
"USA","GDP","TOT","USD_CAP","A","1998",32817.981996,
"USA","GDP","TOT","USD_CAP","A","1999",34477.972133,
"USA","GDP","TOT","USD_CAP","A","2000",36304.602016,
"USA","GDP","TOT","USD_CAP","A","2001",37099.910597,
"USA","GDP","TOT","USD_CAP","A","2002",37979.607925,
"USA","GDP","TOT","USD_CAP","A","2003",39426.087136,
"USA","GDP","TOT","USD_CAP","A","2004",41647.843907,
"USA","GDP","TOT","USD_CAP","A","2005",44043.734142,
"USA","GDP","TOT","USD_CAP","A","2006",46230.846201,
"USA","GDP","TOT","USD_CAP","A","2007",47902.060352,
"USA","GDP","TOT","USD_CAP","A","2008",48311.223702,
"USA","GDP","TOT","USD_CAP","A","2009",47028.160396,
"USA","GDP","TOT","USD_CAP","A","2010",48395.803473,
"USA","GDP","TOT","USD_CAP","A","2011",49810.699509,
"USA","GDP","TOT","USD_CAP","A","2012",51540.968322,
"USA","GDP","TOT","USD_CAP","A","2013",53045.945117,
"USA","GDP","TOT","USD_CAP","A","2014",54993.169489,
"USA","GDP","TOT","USD_CAP","A","2015",56770.417349,
"USA","GDP","TOT","USD_CAP","A","2016",57884.491072,
"USA","GDP","TOT","USD_CAP","A","2017",59984.093912,
"USA","GDP","TOT","USD_CAP","A","2018",62852.658229,
"CHL","GDP","TOT","MLN_USD","A","1986",41610.2163,"E"
"CHL","GDP","TOT","MLN_USD","A","1987",45450.7599,"E"
"CHL","GDP","TOT","MLN_USD","A","1988",50494.2588,"E"
"CHL","GDP","TOT","MLN_USD","A","1989",58015.1618,"E"
"CHL","GDP","TOT","MLN_USD","A","1990",62412.3201,"E"
"CHL","GDP","TOT","MLN_USD","A","1991",69665.3673,"E"
"CHL","GDP","TOT","MLN_USD","A","1992",80001.4345,"E"
"CHL","GDP","TOT","MLN_USD","A","1993",87618.4259,"E"
"CHL","GDP","TOT","MLN_USD","A","1994",94597.5733,"E"
"CHL","GDP","TOT","MLN_USD","A","1995",106845.3585,"E"
"CHL","GDP","TOT","MLN_USD","A","1996",116867.753,
"CHL","GDP","TOT","MLN_USD","A","1997",127713.4724,
"CHL","GDP","TOT","MLN_USD","A","1998",134736.1682,
"CHL","GDP","TOT","MLN_USD","A","1999",136118.2356,
"CHL","GDP","TOT","MLN_USD","A","2000",146574.1915,
"CHL","GDP","TOT","MLN_USD","A","2001",154736.7803,
"CHL","GDP","TOT","MLN_USD","A","2002",162067.9961,
"CHL","GDP","TOT","MLN_USD","A","2003",171831.2111,
"CHL","GDP","TOT","MLN_USD","A","2004",189179.007,
"CHL","GDP","TOT","MLN_USD","A","2005",206274.4027,
"CHL","GDP","TOT","MLN_USD","A","2006",257648.2507,
"CHL","GDP","TOT","MLN_USD","A","2007",280051.8521,
"CHL","GDP","TOT","MLN_USD","A","2008",275716.4474,
"CHL","GDP","TOT","MLN_USD","A","2009",272874.0995,
"CHL","GDP","TOT","MLN_USD","A","2010",309886.4337,
"CHL","GDP","TOT","MLN_USD","A","2011",350575.242,
"CHL","GDP","TOT","MLN_USD","A","2012",374241.5721,
"CHL","GDP","TOT","MLN_USD","A","2013",394291.9363,
"CHL","GDP","TOT","MLN_USD","A","2014",404667.2823,
"CHL","GDP","TOT","MLN_USD","A","2015",407688.8608,
"CHL","GDP","TOT","MLN_USD","A","2016",416516.9422,
"CHL","GDP","TOT","MLN_USD","A","2017",447887.1031,
"CHL","GDP","TOT","MLN_USD","A","2018",472396.7589,
"CHL","GDP","TOT","USD_CAP","A","1986",3378.139766,"E"
"CHL","GDP","TOT","USD_CAP","A","1987",3626.540396,"E"
"CHL","GDP","TOT","USD_CAP","A","1988",3960.913401,"E"
"CHL","GDP","TOT","USD_CAP","A","1989",4475.284781,"E"
"CHL","GDP","TOT","USD_CAP","A","1990",4735.818535,"E"
"CHL","GDP","TOT","USD_CAP","A","1991",5190.382613,"E"
"CHL","GDP","TOT","USD_CAP","A","1992",5854.374214,"E"
"CHL","GDP","TOT","USD_CAP","A","1993",6299.643818,"E"
"CHL","GDP","TOT","USD_CAP","A","1994",6684.534004,"E"
"CHL","GDP","TOT","USD_CAP","A","1995",7422.424717,"E"
"CHL","GDP","TOT","USD_CAP","A","1996",8007.106364,
"CHL","GDP","TOT","USD_CAP","A","1997",8631.577208,
"CHL","GDP","TOT","USD_CAP","A","1998",8984.419531,
"CHL","GDP","TOT","USD_CAP","A","1999",8956.789355,
"CHL","GDP","TOT","USD_CAP","A","2000",9519.174418,
"CHL","GDP","TOT","USD_CAP","A","2001",9937.064613,
"CHL","GDP","TOT","USD_CAP","A","2002",10292.918089,
"CHL","GDP","TOT","USD_CAP","A","2003",10793.771019,
"CHL","GDP","TOT","USD_CAP","A","2004",11757.511907,
"CHL","GDP","TOT","USD_CAP","A","2005",12667.853587,
"CHL","GDP","TOT","USD_CAP","A","2006",15685.218973,
"CHL","GDP","TOT","USD_CAP","A","2007",16872.268785,
"CHL","GDP","TOT","USD_CAP","A","2008",16447.333839,
"CHL","GDP","TOT","USD_CAP","A","2009",16119.89398,
"CHL","GDP","TOT","USD_CAP","A","2010",18129.087989,
"CHL","GDP","TOT","USD_CAP","A","2011",20302.788718,
"CHL","GDP","TOT","USD_CAP","A","2012",21446.537619,
"CHL","GDP","TOT","USD_CAP","A","2013",22352.530732,
"CHL","GDP","TOT","USD_CAP","A","2014",22687.93302,
"CHL","GDP","TOT","USD_CAP","A","2015",22593.27296,
"CHL","GDP","TOT","USD_CAP","A","2016",22788.342414,
"CHL","GDP","TOT","USD_CAP","A","2017",24180.790551,
"CHL","GDP","TOT","USD_CAP","A","2018",25167.648316,"E"
"CHN","GDP","TOT","MLN_USD","A","1980",307686.1167,
"CHN","GDP","TOT","MLN_USD","A","1981",351552.7066,
"CHN","GDP","TOT","MLN_USD","A","1982",404623.494,
"CHN","GDP","TOT","MLN_USD","A","1983",466013.9319,
"CHN","GDP","TOT","MLN_USD","A","1984",556460.2446,
"CHN","GDP","TOT","MLN_USD","A","1985",651783.6676,
"CHN","GDP","TOT","MLN_USD","A","1986",723584.3794,
"CHN","GDP","TOT","MLN_USD","A","1987",827641.0605,
"CHN","GDP","TOT","MLN_USD","A","1988",953574.1206,
"CHN","GDP","TOT","MLN_USD","A","1989",1032433.8942,
"CHN","GDP","TOT","MLN_USD","A","1990",1119939.4717,
"CHN","GDP","TOT","MLN_USD","A","1991",1264765.6872,
"CHN","GDP","TOT","MLN_USD","A","1992",1477496.7105,
"CHN","GDP","TOT","MLN_USD","A","1993",1722420.0964,
"CHN","GDP","TOT","MLN_USD","A","1994",1988670.7516,
"CHN","GDP","TOT","MLN_USD","A","1995",2252432.4891,
"CHN","GDP","TOT","MLN_USD","A","1996",2521266.9334,
"CHN","GDP","TOT","MLN_USD","A","1997",2801133.6545,
"CHN","GDP","TOT","MLN_USD","A","1998",3053459.2158,
"CHN","GDP","TOT","MLN_USD","A","1999",3337890.8627,
"CHN","GDP","TOT","MLN_USD","A","2000",3703733.8377,
"CHN","GDP","TOT","MLN_USD","A","2001",4104066.3565,
"CHN","GDP","TOT","MLN_USD","A","2002",4547549.215,
"CHN","GDP","TOT","MLN_USD","A","2003",5103703.986,
"CHN","GDP","TOT","MLN_USD","A","2004",5774277.676,
"CHN","GDP","TOT","MLN_USD","A","2005",6639271.9995,
"CHN","GDP","TOT","MLN_USD","A","2006",7713671.1468,
"CHN","GDP","TOT","MLN_USD","A","2007",9041253.1653,
"CHN","GDP","TOT","MLN_USD","A","2008",10105260.6539,
"CHN","GDP","TOT","MLN_USD","A","2009",11130544.8539,
"CHN","GDP","TOT","MLN_USD","A","2010",12457429.2281,
"CHN","GDP","TOT","MLN_USD","A","2011",13919132.4529,
"CHN","GDP","TOT","MLN_USD","A","2012",15281108.1421,
"CHN","GDP","TOT","MLN_USD","A","2013",16723689.9129,
"CHN","GDP","TOT","MLN_USD","A","2014",18259747.2637,
"CHN","GDP","TOT","MLN_USD","A","2015",19726289.6532,
"CHN","GDP","TOT","MLN_USD","A","2016",21310048.1788,
"CHN","GDP","TOT","MLN_USD","A","2017",23121407.3351,
"CHN","GDP","TOT","MLN_USD","A","2018",25256694.6033,
"CHN","GDP","TOT","USD_CAP","A","1980",311.722929,
"CHN","GDP","TOT","USD_CAP","A","1981",351.299771,
"CHN","GDP","TOT","USD_CAP","A","1982",398.039914,
"CHN","GDP","TOT","USD_CAP","A","1983",452.405572,
"CHN","GDP","TOT","USD_CAP","A","1984",533.227522,
"CHN","GDP","TOT","USD_CAP","A","1985",615.755796,
"CHN","GDP","TOT","USD_CAP","A","1986",673.057921,
"CHN","GDP","TOT","USD_CAP","A","1987",757.219634,
"CHN","GDP","TOT","USD_CAP","A","1988",858.874606,
"CHN","GDP","TOT","USD_CAP","A","1989",916.057899,
"CHN","GDP","TOT","USD_CAP","A","1990",979.541752,
"CHN","GDP","TOT","USD_CAP","A","1991",1091.981461,
"CHN","GDP","TOT","USD_CAP","A","1992",1260.974738,
"CHN","GDP","TOT","USD_CAP","A","1993",1453.310577,
"CHN","GDP","TOT","USD_CAP","A","1994",1659.299751,
"CHN","GDP","TOT","USD_CAP","A","1995",1859.654799,
"CHN","GDP","TOT","USD_CAP","A","1996",2060.04374,
"CHN","GDP","TOT","USD_CAP","A","1997",2265.812737,
"CHN","GDP","TOT","USD_CAP","A","1998",2447.446891,
"CHN","GDP","TOT","USD_CAP","A","1999",2653.626686,
"CHN","GDP","TOT","USD_CAP","A","2000",2922.239364,
"CHN","GDP","TOT","USD_CAP","A","2001",3215.672512,
"CHN","GDP","TOT","USD_CAP","A","2002",3540.243681,
"CHN","GDP","TOT","USD_CAP","A","2003",3949.409942,
"CHN","GDP","TOT","USD_CAP","A","2004",4442.162104,
"CHN","GDP","TOT","USD_CAP","A","2005",5077.604087,
"CHN","GDP","TOT","USD_CAP","A","2006",5868.230134,
"CHN","GDP","TOT","USD_CAP","A","2007",6842.746986,
"CHN","GDP","TOT","USD_CAP","A","2008",7609.268425,
"CHN","GDP","TOT","USD_CAP","A","2009",8340.610606,
"CHN","GDP","TOT","USD_CAP","A","2010",9290.279906,
"CHN","GDP","TOT","USD_CAP","A","2011",10330.747358,
"CHN","GDP","TOT","USD_CAP","A","2012",11285.566263,
"CHN","GDP","TOT","USD_CAP","A","2013",12290.324176,
"CHN","GDP","TOT","USD_CAP","A","2014",13349.524984,
"CHN","GDP","TOT","USD_CAP","A","2015",14350.358392,
"CHN","GDP","TOT","USD_CAP","A","2016",15411.798699,
"CHN","GDP","TOT","USD_CAP","A","2017",16633.148693,
"COL","GDP","TOT","MLN_USD","A","1980",80679.4158,"E"
"COL","GDP","TOT","MLN_USD","A","1981",91051.4529,"E"
"COL","GDP","TOT","MLN_USD","A","1982",98372.046,"E"
"COL","GDP","TOT","MLN_USD","A","1983",104741.9096,"E"
"COL","GDP","TOT","MLN_USD","A","1984",112744.6938,"E"
"COL","GDP","TOT","MLN_USD","A","1985",120529.5275,"E"
"COL","GDP","TOT","MLN_USD","A","1986",131314.5981,"E"
"COL","GDP","TOT","MLN_USD","A","1987",143743.7006,"E"
"COL","GDP","TOT","MLN_USD","A","1988",156493.7445,"E"
"COL","GDP","TOT","MLN_USD","A","1989",169306.6775,"E"
"COL","GDP","TOT","MLN_USD","A","1990",186960.7514,"E"
"COL","GDP","TOT","MLN_USD","A","1991",199813.9443,"E"
"COL","GDP","TOT","MLN_USD","A","1992",215576.4963,"E"
"COL","GDP","TOT","MLN_USD","A","1993",227627.9663,"E"
"COL","GDP","TOT","MLN_USD","A","1994",214066.1612,"E"
"COL","GDP","TOT","MLN_USD","A","1995",236077.9275,"E"
"COL","GDP","TOT","MLN_USD","A","1996",250159.9624,"E"
"COL","GDP","TOT","MLN_USD","A","1997",268332.9677,"E"
"COL","GDP","TOT","MLN_USD","A","1998",278485.1474,"E"
"COL","GDP","TOT","MLN_USD","A","1999",273871.7848,"E"
"COL","GDP","TOT","MLN_USD","A","2000",248198.1301,"E"
"COL","GDP","TOT","MLN_USD","A","2001",259953.5837,"E"
"COL","GDP","TOT","MLN_USD","A","2002",272549.772,"E"
"COL","GDP","TOT","MLN_USD","A","2003",295666.3226,"E"
"COL","GDP","TOT","MLN_USD","A","2004",321633.4535,"E"
"COL","GDP","TOT","MLN_USD","A","2005",353660.6897,
"COL","GDP","TOT","MLN_USD","A","2006",389269.7729,
"COL","GDP","TOT","MLN_USD","A","2007",427365.9647,
"COL","GDP","TOT","MLN_USD","A","2008",450718.7623,
"COL","GDP","TOT","MLN_USD","A","2009",463334.6812,
"COL","GDP","TOT","MLN_USD","A","2010",488842.8181,
"COL","GDP","TOT","MLN_USD","A","2011",531984.2126,
"COL","GDP","TOT","MLN_USD","A","2012",566711.8058,
"COL","GDP","TOT","MLN_USD","A","2013",605095.2298,
"COL","GDP","TOT","MLN_USD","A","2014",645133.7713,
"COL","GDP","TOT","MLN_USD","A","2015",671379.341,
"COL","GDP","TOT","MLN_USD","A","2016",695924.9949,
"COL","GDP","TOT","MLN_USD","A","2017",720003.8423,"P"
"COL","GDP","TOT","USD_CAP","A","1985",3913.014178,"E"
"COL","GDP","TOT","USD_CAP","A","1986",4176.673368,"E"
"COL","GDP","TOT","USD_CAP","A","1987",4478.419214,"E"
"COL","GDP","TOT","USD_CAP","A","1988",4775.939791,"E"
"COL","GDP","TOT","USD_CAP","A","1989",5061.95243,"E"
"COL","GDP","TOT","USD_CAP","A","1990",5477.897182,"E"
"COL","GDP","TOT","USD_CAP","A","1991",5736.740579,"E"
"COL","GDP","TOT","USD_CAP","A","1992",6068.997508,"E"
"COL","GDP","TOT","USD_CAP","A","1993",6286.830926,"E"
"COL","GDP","TOT","USD_CAP","A","1994",5808.506894,"E"
"COL","GDP","TOT","USD_CAP","A","1995",6300.084551,"E"
"COL","GDP","TOT","USD_CAP","A","1996",6571.388932,"E"
"COL","GDP","TOT","USD_CAP","A","1997",6945.209487,"E"
"COL","GDP","TOT","USD_CAP","A","1998",7107.031098,"E"
"COL","GDP","TOT","USD_CAP","A","1999",6893.186106,"E"
"COL","GDP","TOT","USD_CAP","A","2000",6159.440684,"E"
"COL","GDP","TOT","USD_CAP","A","2001",6369.297476,"E"
"COL","GDP","TOT","USD_CAP","A","2002",6594.665554,"E"
"COL","GDP","TOT","USD_CAP","A","2003",7065.081897,"E"
"COL","GDP","TOT","USD_CAP","A","2004",7591.336418,"E"
"COL","GDP","TOT","USD_CAP","A","2005",8246.031711,
"COL","GDP","TOT","USD_CAP","A","2006",8968.118865,
"COL","GDP","TOT","USD_CAP","A","2007",9729.019862,
"COL","GDP","TOT","USD_CAP","A","2008",10139.643017,
"COL","GDP","TOT","USD_CAP","A","2009",10301.171919,
"COL","GDP","TOT","USD_CAP","A","2010",10741.535632,
"COL","GDP","TOT","USD_CAP","A","2011",11553.671897,
"COL","GDP","TOT","USD_CAP","A","2012",12165.943051,
"COL","GDP","TOT","USD_CAP","A","2013",12841.282801,"E"
"COL","GDP","TOT","USD_CAP","A","2014",13535.660577,
"COL","GDP","TOT","USD_CAP","A","2015",13928.048049,
"COL","GDP","TOT","USD_CAP","A","2016",14276.055705,
"COL","GDP","TOT","USD_CAP","A","2017",14607.026568,"P"
"EST","GDP","TOT","MLN_USD","A","1993",8420.8054,"E"
"EST","GDP","TOT","MLN_USD","A","1994",8459.3628,"E"
"EST","GDP","TOT","MLN_USD","A","1995",9027.6992,
"EST","GDP","TOT","MLN_USD","A","1996",9662.1318,
"EST","GDP","TOT","MLN_USD","A","1997",10975.2322,
"EST","GDP","TOT","MLN_USD","A","1998",11596.0222,
"EST","GDP","TOT","MLN_USD","A","1999",11633.8463,
"EST","GDP","TOT","MLN_USD","A","2000",13161.3679,
"EST","GDP","TOT","MLN_USD","A","2001",14301.4329,
"EST","GDP","TOT","MLN_USD","A","2002",15987.5123,
"EST","GDP","TOT","MLN_USD","A","2003",17908.0314,
"EST","GDP","TOT","MLN_USD","A","2004",19647.1775,
"EST","GDP","TOT","MLN_USD","A","2005",22375.6783,
"EST","GDP","TOT","MLN_USD","A","2006",25936.8472,
"EST","GDP","TOT","MLN_USD","A","2007",29447.0954,
"EST","GDP","TOT","MLN_USD","A","2008",30303.8388,
"EST","GDP","TOT","MLN_USD","A","2009",27360.7241,
"EST","GDP","TOT","MLN_USD","A","2010",28735.5072,
"EST","GDP","TOT","MLN_USD","A","2011",32579.4377,
"EST","GDP","TOT","MLN_USD","A","2012",34419.8396,
"EST","GDP","TOT","MLN_USD","A","2013",36239.2955,
"EST","GDP","TOT","MLN_USD","A","2014",38074.6859,
